0,1.261139
0.000440529,0.478132
0.000881057,1.177553
0.001321586,1.081964
0.001762115,2.495929
0.002202643,2.485054
0.002643172,0.328306
0.0030837,1.317458
0.003524229,2.021998
0.003964758,0.679614
0.004405286,2.242854
0.004845815,0.233899
0.005286344,1.76562
0.005726872,1.055218
0.006167401,0.292611
0.00660793,0.816842
0.007048458,2.110677
0.007488987,0.520973
0.007929515,0.846603
0.008370044,0.934019
0.008810573,0.76501
0.009251101,1.20591
0.00969163,0.606205
0.010132159,0.214563
0.010572687,1.245365
0.011013216,-0.20466
0.011453744,1.523461
0.011894273,0.113275
0.012334802,1.782798
0.01277533,1.02937
0.013215859,-0.61157
0.013656388,0.72957
0.014096916,0.613821
0.014537445,1.193362
0.014977974,-0.06851
0.015418502,1.085685
0.015859031,0.595698
0.016299559,-0.45838
0.016740088,1.140194
0.017180617,1.831615
0.017621145,1.199877
0.018061674,1.637612
0.018502203,2.267472
0.018942731,2.41171
0.01938326,2.486102
0.019823789,1.422017
0.020264317,3.014332
0.020704846,3.146606
0.021145374,2.5514
0.021585903,4.12999
0.022026432,2.07043
0.02246696,3.173161
0.022907489,3.414304
0.023348018,4.029041
0.023788546,3.819516
0.024229075,4.601236
0.024669604,3.520759
0.025110132,4.643012
0.025550661,3.173985
0.025991189,5.095976
0.026431718,4.484301
0.026872247,3.958149
0.027312775,4.436667
0.027753304,3.957266
0.028193833,4.329152
0.028634361,4.437786
0.02907489,4.270949
0.029515419,4.562111
0.029955947,4.927785
0.030396476,3.485166
0.030837004,3.770852
0.031277533,4.735424
0.031718062,2.717021
0.03215859,4.053594
0.032599119,1.995358
0.033039648,3.681148
0.033480176,2.967052
0.033920705,2.294577
0.034361233,1.022993
0.034801762,3.176223
0.035242291,2.180247
0.035682819,1.338272
0.036123348,1.614481
0.036563877,0.930955
0.037004405,1.713019
0.037444934,0.580834
0.037885463,3.195153
0.038325991,1.561289
0.03876652,1.942893
0.039207048,2.135586
0.039647577,1.990038
0.040088106,1.21619
0.040528634,2.056151
0.040969163,2.510446
0.041409692,3.702757
0.04185022,2.487936
0.042290749,3.250441
0.042731278,1.69414
0.043171806,5.152736
0.043612335,3.580169
0.044052863,4.193345
0.044493392,3.966451
0.044933921,4.300742
0.045374449,3.450692
0.045814978,4.276042
0.046255507,4.667889
0.046696035,3.84822
0.047136564,4.373871
0.047577093,3.670049
0.048017621,4.706779
0.04845815,2.771158
0.048898678,3.589531
0.049339207,3.922232
0.049779736,4.407286
0.050220264,2.574822
0.050660793,3.297987
0.051101322,1.712198
0.05154185,2.489176
0.051982379,1.565666
0.052422907,2.620543
0.052863436,1.287361
0.053303965,0.159898
0.053744493,0.707467
0.054185022,-0.22931
0.054625551,0.487983
0.055066079,-0.6295
0.055506608,0.70638
0.055947137,-0.19
0.056387665,-1.44775
0.056828194,-1.62458
0.057268722,-0.66761
0.057709251,-1.54199
0.05814978,-0.25245
0.058590308,-0.85825
0.059030837,-0.2073
0.059471366,-0.19538
0.059911894,-1.26165
0.060352423,-0.29388
0.060792952,-0.60894
0.06123348,0.928385
0.061674009,0.482056
0.062114537,0.087349
0.062555066,0.693851
0.062995595,-0.14851
0.063436123,1.161991
0.063876652,0.145649
0.064317181,1.596923
0.064757709,1.290897
0.065198238,1.857423
0.065638767,-0.71164
0.066079295,1.162285
0.066519824,0.173783
0.066960352,1.073088
0.067400881,1.033665
0.06784141,0.641336
0.068281938,1.072808
0.068722467,-0.06397
0.069162996,-1.16136
0.069603524,-0.08539
0.070044053,-0.50304
0.070484581,-1.75844
0.07092511,0.775715
0.071365639,-2.37043
0.071806167,-1.6951
0.072246696,-2.8753
0.072687225,-2.59081
0.073127753,-2.30305
0.073568282,-1.84479
0.074008811,-1.91676
0.074449339,-3.58538
0.074889868,-4.2895
0.075330396,-3.66401
0.075770925,-3.5918
0.076211454,-2.6597
0.076651982,-3.69622
0.077092511,-2.47421
0.07753304,-3.91846
0.077973568,-2.60651
0.078414097,-3.57731
0.078854626,-2.33212
0.079295154,-2.59389
0.079735683,-2.65194
0.080176211,-2.58284
0.08061674,-2.95374
0.081057269,-3.43942
0.081497797,-1.89725
0.081938326,-2.77701
0.082378855,-1.92441
0.082819383,-0.71853
0.083259912,-2.69861
0.083700441,-2.96281
0.084140969,-2.42725
0.084581498,-1.43651
0.085022026,-1.51305
0.085462555,-2.24528
0.085903084,-1.62899
0.086343612,-2.40561
0.086784141,-2.91898
0.08722467,-1.47618
0.087665198,-3.36582
0.088105727,-1.52885
0.088546256,-2.20887
0.088986784,-1.26715
0.089427313,-3.74029
0.089867841,-2.57352
0.09030837,-3.11569
0.090748899,-3.14767
0.091189427,-2.27505
0.091629956,-3.68306
0.092070485,-3.69631
0.092511013,-3.01789
0.092951542,-4.59591
0.09339207,-5.18589
0.093832599,-4.01214
0.094273128,-5.33582
0.094713656,-4.83629
0.095154185,-4.70183
0.095594714,-4.8354
0.096035242,-5.50696
0.096475771,-4.69486
0.0969163,-5.76671
0.097356828,-4.46184
0.097797357,-4.90653
0.098237885,-4.50897
0.098678414,-4.28013
0.099118943,-3.79402
0.099559471,-5.95545
0.1,-3.65265
0.100440529,-5.11287
0.100881057,-2.78741
0.101321586,-4.27207
0.101762115,-3.30879
0.102202643,-4.9105
0.102643172,-3.96466
0.1030837,-3.32351
0.103524229,-3.18158
0.103964758,-3.22124
0.104405286,-2.74969
0.104845815,-2.30633
0.105286344,-3.70738
0.105726872,-2.62684
0.106167401,-3.4995
0.10660793,-2.2758
0.107048458,-1.80305
0.107488987,-3.12977
0.107929515,-2.00082
0.108370044,-2.83412
0.108810573,-3.09918
0.109251101,-2.72425
0.10969163,-2.34379
0.110132159,-3.15682
0.110572687,-2.53158
0.111013216,-3.11169
0.111453744,-3.58776
0.111894273,-4.5826
0.112334802,-3.90101
0.11277533,-3.56501
0.113215859,-5.35249
0.113656388,-3.4955
0.114096916,-4.22735
0.114537445,-6.32813
0.114977974,-3.78587
0.115418502,-5.82329
0.115859031,-5.43892
0.116299559,-5.08714
0.116740088,-5.48662
0.117180617,-4.02203
0.117621145,-4.52272
0.118061674,-5.77106
0.118502203,-4.90989
0.118942731,-5.41405
0.11938326,-4.94969
0.119823789,-4.06843
0.120264317,-4.6527
0.120704846,-3.59783
0.121145374,-4.06234
0.121585903,-4.12572
0.122026432,-3.84681
0.12246696,-3.89656
0.122907489,-2.61018
0.123348018,-2.89832
0.123788546,-2.11452
0.124229075,-1.80905
0.124669604,-3.7375
0.125110132,-2.44143
0.125550661,-2.49203
0.125991189,-3.06044
0.126431718,-0.9031
0.126872247,-2.076
0.127312775,-1.97004
0.127753304,-0.75611
0.128193833,-3.26428
0.128634361,-1.49549
0.12907489,-1.76271
0.129515419,-2.72
0.129955947,-1.40561
0.130396476,-2.63796
0.130837004,-2.06916
0.131277533,-3.29619
0.131718062,-3.68662
0.13215859,-1.50758
0.132599119,-4.61731
0.133039648,-2.53489
0.133480176,-3.99433
0.133920705,-4.66963
0.134361233,-3.53875
0.134801762,-5.12409
0.135242291,-4.23774
0.135682819,-4.71028
0.136123348,-4.99076
0.136563877,-4.24434
0.137004405,-5.00763
0.137444934,-4.39242
0.137885463,-4.03949
0.138325991,-4.51966
0.13876652,-4.59685
0.139207048,-4.04397
0.139647577,-3.98279
0.140088106,-3.35801
0.140528634,-3.00273
0.140969163,-4.08348
0.141409692,-2.23643
0.14185022,-4.37237
0.142290749,-2.37035
0.142731278,-3.21709
0.143171806,-2.54252
0.143612335,-2.72823
0.144052863,-2.45239
0.144493392,-1.42212
0.144933921,-1.94654
0.145374449,-2.21645
0.145814978,-1.39314
0.146255507,-1.19028
0.146696035,-2.56024
0.147136564,-0.82129
0.147577093,-0.80621
0.148017621,-1.3351
0.14845815,-2.69727
0.148898678,-0.36019
0.149339207,-0.71904
0.149779736,-2.66077
0.150220264,-1.52495
0.150660793,-1.06813
0.151101322,-2.22519
0.15154185,-2.52093
0.151982379,-2.04441
0.152422907,-1.92858
0.152863436,-2.9876
0.153303965,-3.50292
0.153744493,-2.77411
0.154185022,-3.33025
0.154625551,-3.63431
0.155066079,-4.5627
0.155506608,-3.35286
0.155947137,-1.70149
0.156387665,-4.44547
0.156828194,-4.05542
0.157268722,-3.24638
0.157709251,-2.80572
0.15814978,-3.53934
0.158590308,-3.17237
0.159030837,-2.37336
0.159471366,-4.15666
0.159911894,-2.26692
0.160352423,-3.6414
0.160792952,-1.15515
0.16123348,-2.94124
0.161674009,-1.99627
0.162114537,-2.65838
0.162555066,-1.61142
0.162995595,-3.19683
0.163436123,-1.04404
0.163876652,-1.35304
0.164317181,-1.36754
0.164757709,-1.40288
0.165198238,-1.44855
0.165638767,0.402683
0.166079295,-2.03963
0.166519824,-1.68827
0.166960352,-0.1427
0.167400881,-0.05186
0.16784141,-1.15344
0.168281938,0.285399
0.168722467,-1.22399
0.169162996,-0.58202
0.169603524,-1.31481
0.170044053,-1.35741
0.170484581,0.058247
0.17092511,-2.35244
0.171365639,-1.25673
0.171806167,-0.95676
0.172246696,-2.37566
0.172687225,-1.52883
0.173127753,-1.44663
0.173568282,-1.59388
0.174008811,-1.78922
0.174449339,-1.6031
0.174889868,-3.18959
0.175330396,-3.22866
0.175770925,-1.87032
0.176211454,-2.03094
0.176651982,-2.00377
0.177092511,-2.6072
0.17753304,-1.53344
0.177973568,-2.71564
0.178414097,-2.99031
0.178854626,-2.49429
0.179295154,-1.22722
0.179735683,-2.08247
0.180176211,-1.81821
0.18061674,-2.40726
0.181057269,-2.9944
0.181497797,-1.13082
0.181938326,-2.66789
0.182378855,-1.50164
0.182819383,-1.285
0.183259912,-2.26227
0.183700441,0.425558
0.184140969,-1.12508
0.184581498,-0.89211
0.185022026,-0.55958
0.185462555,-0.53892
0.185903084,-0.74215
0.186343612,-0.50553
0.186784141,-0.6559
0.18722467,0.913058
0.187665198,-0.06871
0.188105727,-0.34286
0.188546256,-0.97838
0.188986784,-0.96015
0.189427313,-0.47248
0.189867841,-1.74717
0.19030837,-1.22865
0.190748899,-0.08875
0.191189427,-2.43096
0.191629956,-0.91663
0.192070485,-1.22078
0.192511013,-1.28171
0.192951542,-1.75021
0.19339207,-1.52501
0.193832599,-1.98189
0.194273128,-1.65581
0.194713656,-1.83182
0.195154185,-1.77692
0.195594714,-1.97692
0.196035242,-1.66344
0.196475771,-2.41703
0.1969163,-1.31519
0.197356828,-1.86638
0.197797357,-1.48656
0.198237885,-2.36368
0.198678414,-1.42096
0.199118943,-1.56585
0.199559471,-1.43286
0.2,-1.36112
0.200440529,-1.72805
0.200881057,-1.4614
0.201321586,-1.27525
0.201762115,-0.71961
0.202202643,-0.47965
0.202643172,-0.10844
0.2030837,-0.70496
0.203524229,-0.66978
0.203964758,0.505576
0.204405286,-0.78729
0.204845815,-0.69335
0.205286344,0.362804
0.205726872,0.235552
0.206167401,0.147848
0.20660793,0.01788
0.207048458,-0.42374
0.207488987,-0.09925
0.207929515,-1.23115
0.208370044,0.559531
0.208810573,-1.06659
0.209251101,-0.23894
0.20969163,-1.46428
0.210132159,-0.29682
0.210572687,-0.55794
0.211013216,-0.87919
0.211453744,-1.19602
0.211894273,-0.63816
0.212334802,-1.42643
0.21277533,-0.68543
0.213215859,-0.04182
0.213656388,-1.05688
0.214096916,-0.34466
0.214537445,-0.39773
0.214977974,-1.41191
0.215418502,-0.45901
0.215859031,0.047058
0.216299559,-1.21314
0.216740088,-0.90286
0.217180617,-1.94065
0.217621145,0.07234
0.218061674,-0.96429
0.218502203,-0.09571
0.218942731,0.361897
0.21938326,-1.42772
0.219823789,0.067558
0.220264317,0.247545
0.220704846,-0.73108
0.221145374,1.0086
0.221585903,-0.36857
0.222026432,0.573727
0.22246696,-0.28655
0.222907489,-0.08278
0.223348018,0.790797
0.223788546,-0.39167
0.224229075,1.00255
0.224669604,-0.57646
0.225110132,0.790894
0.225550661,-0.63328
0.225991189,-0.14541
0.226431718,-0.79872
0.226872247,-0.50293
0.227312775,-0.57652
0.227753304,-0.42872
0.228193833,-0.64457
0.228634361,-0.90368
0.22907489,-0.88924
0.229515419,-0.5597
0.229955947,-0.91196
0.230396476,-0.74194
0.230837004,-0.03635
0.231277533,-0.48
0.231718062,0.007142
0.23215859,0.260236
0.232599119,-0.09294
0.233039648,-0.87197
0.233480176,0.359318
0.233920705,-0.64386
0.234361233,-0.931
0.234801762,0.363513
0.235242291,-0.64297
0.235682819,-1.15023
0.236123348,1.878873
0.236563877,-0.42373
0.237004405,-1.04462
0.237444934,1.533745
0.237885463,-0.72284
0.238325991,0.189625
0.23876652,0.594084
0.239207048,0.31121
0.239647577,0.489673
0.240088106,-0.18732
0.240528634,0.909528
0.240969163,0.690359
0.241409692,0.097156
0.24185022,1.874292
0.242290749,0.484768
0.242731278,-0.02137
0.243171806,-1.30357
0.243612335,1.236916
0.244052863,-0.21105
0.244493392,-0.62166
0.244933921,-0.15418
0.245374449,-0.809
0.245814978,0.032894
0.246255507,-0.76687
0.246696035,-0.45369
0.247136564,-0.23759
0.247577093,0.21202
0.248017621,-0.77709
0.24845815,0.270979
0.248898678,-0.38316
0.249339207,-0.18905
0.249779736,-0.00696
0.250220264,-0.2323
0.250660793,-0.20466
0.251101322,0.329183
0.25154185,-0.12752
0.251982379,0.970687
0.252422907,-0.00804
0.252863436,0.161729
0.253303965,1.656786
